Date,Action,Symbol,Description,Quantity,Price,Fees & Comm,Amount
1/15/2025,Sell to Open,BLK 01/24/2025 965.00 P,PUT BLACKROCK INC NEW $965 EXP 01/24/25,1,$1.60 ,$0.26 ,$159.74 
1/15/2025,Sell to Close,BLK 01/17/2025 965.00 P,PUT BLACKROCK INC NEW $965 EXP 01/17/25,1,$0.80 ,$0.26 ,$79.74 
1/15/2025,Sell to Open,CAT 01/17/2025 370.00 P,PUT CATERPILLAR INC $370 EXP 01/17/25,3,$1.00 ,$0.80 ,$299.20 
1/15/2025,Sell,BLK,BLACKROCK INC NEW,100,"$1,000.00 ",$2.80 ,"$99,997.20 "
1/14/2025,Buy to Open,BLK 01/17/2025 965.00 P,PUT BLACKROCK INC NEW $965 EXP 01/17/25,1,$15.70 ,$0.26 ,"($1,570.26)"
1/14/2025,Buy,BLK,BLACKROCK INC NEW,100,$964.70 ,,"($96,470.00)"
1/13/2025,Sell,SGUXX,SCHWAB GOVERNMENT MONEY ULTRA,"200,000",$1.00 ,,"$200,000.00 "
1/13/2025,Sell to Open,CAT 01/17/2025 375.00 C,CALL CATERPILLAR INC $375 EXP 01/17/25,3,$0.78 ,$0.80 ,$233.20 
1/13/2025,Buy to Open,GS 01/24/2025 560.00 P,PUT GOLDMAN SACHS GROUP $560 EXP 01/24/25,3,$14.13 ,$0.78 ,"($4,239.78)"
1/13/2025,Sell to Open,GS 01/17/2025 560.00 P,PUT GOLDMAN SACHS GROUP $560 EXP 01/17/25,3,$12.28 ,$0.89 ,"$3,683.11 "
1/13/2025,Buy to Open,IBIT 05/16/2025 52.00 P,PUT ISHR BITCOIN TR ETF $52 EXP 05/16/25,3,$6.63 ,$0.78 ,"($1,989.78)"
1/13/2025,Sell to Open,HD 01/24/2025 360.00 P,PUT HOME DEPOT INC $360 EXP 01/24/25,3,$0.52 ,$0.79 ,$155.21 
1/13/2025,Sell to Open,CVX 01/17/2025 150.00 P,PUT CHEVRON CORP NEW $150 EXP 01/17/25,3,$0.18 ,$0.79 ,$53.21 
1/13/2025,Sell to Open,QCOM 01/17/2025 162.50 C,CALL QUALCOMM INC $162.5 EXP 01/17/25,10,$0.83 ,$2.66 ,$827.34 
1/13/2025,Sell to Open,NVDA 01/24/2025 144.00 C,CALL NVIDIA CORP $144 EXP 01/24/25,20,$0.73 ,$5.32 ,"$1,454.68 "
1/13/2025,Sell to Open,CEG 01/17/2025 260.00 P,PUT CONSTELLATION ENERGY$260 EXP 01/17/25,5,$0.85 ,$1.32 ,$423.68 
1/13/2025,Buy to Open,CAT 05/16/2025 350.00 P,PUT CATERPILLAR INC $350 EXP 05/16/25,3,$19.14 ,$0.78 ,"($5,742.78)"
1/13/2025,Sell to Close,CAT 05/16/2025 330.00 P,PUT CATERPILLAR INC $330 EXP 05/16/25,3,$12.00 ,$0.89 ,"$3,599.11 "
1/13/2025,Sell to Open,AXP 01/24/2025 260.00 P,PUT AMERICAN EXPRESS CO $260 EXP 01/24/25,10,$0.65 ,$2.66 ,$647.34 
1/13/2025,Sell,CRM,SALESFORCE INC,300,$320.02 ,$2.72 ,"$96,003.28 "
1/13/2025,Buy to Close,COST 01/24/2025 850.00 P,PUT COSTCO WHSL CORP NEW$850 EXP 01/24/25,2,$0.85 ,$0.52 ,($170.52)
01/13/2025 as of 01/10/2025,Buy,CRM,SALESFORCE INC,300,$320.00 ,,"($96,000.00)"
01/13/2025 as of 01/10/2025,Buy,NVDA,NVIDIA CORP,"1,000",$145.00 ,,"($145,000.00)"
01/13/2025 as of 01/10/2025,Buy,NVDA,NVIDIA CORP,"1,000",$142.00 ,,"($142,000.00)"
01/13/2025 as of 01/10/2025,Buy,IBIT,ISHARES BITCOIN ETF,300,$55.00 ,,"($16,500.00)"
01/13/2025 as of 01/10/2025,Expired,AXP 01/10/2025 277.50 P,PUT AMERICAN EXPRESS CO $277.5 EXP 01/10/25,5,,,
01/13/2025 as of 01/10/2025,Expired,TSLA 01/10/2025 200.00 P,PUT TESLA INC $200 EXP 01/10/25,4,,,
01/13/2025 as of 01/10/2025,Expired,META 01/10/2025 490.00 P,PUT META PLATFORMS INC $490 EXP 01/10/25,10,,,
01/13/2025 as of 01/10/2025,Expired,GS 01/10/2025 505.00 P,PUT GOLDMAN SACHS GROUP $505 EXP 01/10/25,10,,,
01/13/2025 as of 01/10/2025,Expired,COST 01/10/2025 890.00 P,PUT COSTCO WHSL CORP NEW$890 EXP 01/10/25,3,,,
01/13/2025 as of 01/10/2025,Expired,TEAM 01/10/2025 230.00 P,PUT ATLASSIAN CORP $230 EXP 01/10/25,5,,,
01/13/2025 as of 01/10/2025,Expired,QCOM 01/10/2025 165.00 C,CALL QUALCOMM INC $165 EXP 01/10/25,10,,,
01/13/2025 as of 01/10/2025,Expired,HD 01/10/2025 370.00 P,PUT HOME DEPOT INC $370 EXP 01/10/25,3,,,
01/13/2025 as of 01/10/2025,Expired,GLD 01/10/2025 245.00 P,PUT SPDR GOLD TR $245 EXP 01/10/25,5,,,
01/13/2025 as of 01/10/2025,Expired,CRM 01/10/2025 300.00 P,PUT SALESFORCE INC $300 EXP 01/10/25,5,,,
01/13/2025 as of 01/10/2025,Expired,CAT 01/10/2025 375.00 C,CALL CATERPILLAR INC $375 EXP 01/10/25,3,,,
01/13/2025 as of 01/10/2025,Expired,ADSK 01/10/2025 275.00 P,PUT AUTODESK INC $275 EXP 01/10/25,5,,,
01/13/2025 as of 01/10/2025,Expired,AAPL 01/10/2025 250.00 C,CALL APPLE INC $250 EXP 01/10/25,20,,,
01/13/2025 as of 01/10/2025,Assigned,CRM 01/10/2025 320.00 P,PUT SALESFORCE INC $320 EXP 01/10/25,3,,,
01/13/2025 as of 01/10/2025,Assigned,NVDA 01/10/2025 145.00 P,PUT NVIDIA CORP $145 EXP 01/10/25,10,,,
01/13/2025 as of 01/10/2025,Assigned,NVDA 01/10/2025 142.00 P,PUT NVIDIA CORP $142 EXP 01/10/25,10,,,
01/13/2025 as of 01/10/2025,Assigned,IBIT 01/10/2025 55.00 P,PUT ISHR BITCOIN TR ETF $55 EXP 01/10/25,3,,,
1/10/2025,Sell to Close,GLD 01/15/2025 245.00 P,PUT SPDR GOLD TR $245 EXP 01/15/25,5,$0.44 ,$1.32 ,$218.68 
1/10/2025,Buy to Close,JPM 01/10/2025 220.00 P,PUT JPMORGAN CHASE & CO $220 EXP 01/10/25,5,$0.01 ,$0.05 ,($5.05)
1/10/2025,Sell to Open,JPM 01/17/2025 225.00 P,PUT JPMORGAN CHASE & CO $225 EXP 01/17/25,5,$0.66 ,$1.32 ,$328.68 
1/10/2025,Sell to Open,WDAY 01/17/2025 255.00 C,CALL WORKDAY INC $255 EXP 01/17/25,4,$2.65 ,$1.08 ,"$1,058.92 "
1/10/2025,Buy to Close,WDAY 01/10/2025 257.50 C,CALL WORKDAY INC $257.5 EXP 01/10/25,4,$0.05 ,$0.04 ,($20.04)
1/10/2025,Buy to Close,GOOGL 01/10/2025 190.00 P,PUT ALPHABET INC $190 EXP 01/10/25,10,$0.02 ,$0.11 ,($20.11)
1/10/2025,Sell to Open,GOOGL 01/17/2025 187.50 P,PUT ALPHABET INC $187.5 EXP 01/17/25,10,$0.84 ,$2.66 ,$837.34 
1/10/2025,Buy to Close,QCOM 01/10/2025 155.00 P,PUT QUALCOMM INC $155 EXP 01/10/25,3,$0.03 ,$0.03 ,($9.03)
1/10/2025,Sell to Open,QCOM 01/17/2025 152.50 P,PUT QUALCOMM INC $152.5 EXP 01/17/25,3,$1.08 ,$0.80 ,$323.20 
1/10/2025,Sell to Open,HD 01/17/2025 400.00 C,CALL HOME DEPOT INC $400 EXP 01/17/25,3,$1.85 ,$0.81 ,$554.19 
1/10/2025,Buy to Close,HD 01/10/2025 400.00 C,CALL HOME DEPOT INC $400 EXP 01/10/25,3,$0.03 ,$0.03 ,($9.03)
1/10/2025,Buy to Close,MSFT 01/10/2025 437.50 C,CALL MICROSOFT CORP $437.5 EXP 01/10/25,10,$0.01 ,$0.11 ,($10.11)
1/10/2025,Sell to Open,MSFT 01/17/2025 437.50 C,CALL MICROSOFT CORP $437.5 EXP 01/17/25,10,$0.66 ,$2.66 ,$657.34 
1/8/2025,Sell,GOOGL,ALPHABET INC CLASS A,1.029,$193.65 ,$0.01 ,$199.26 
1/8/2025,Sell to Open,GLD 01/10/2025 245.00 P,PUT SPDR GOLD TR $245 EXP 01/10/25,5,$0.94 ,$1.32 ,$468.68 
1/8/2025,Buy to Open,GLD 01/15/2025 245.00 P,PUT SPDR GOLD TR $245 EXP 01/15/25,5,$1.59 ,$1.30 ,($796.30)
1/8/2025,Sell to Open,TSLA 01/24/2025 420.00 C,CALL TESLA INC $420 EXP 01/24/25,10,$10.05 ,$2.92 ,"$10,047.08 "
1/8/2025,Buy to Open,TSLA 01/24/2025 417.50 C,CALL TESLA INC $417.5 EXP 01/24/25,10,$10.79 ,$2.61 ,"($10,792.61)"
1/8/2025,Sell to Open,AMD 01/17/2025 131.00 C,CALL ADVANCED MICRO DEVI$131 EXP 01/17/25,15,$0.68 ,$3.98 ,"$1,016.02 "
1/8/2025,Buy to Close,AMD 01/10/2025 135.00 C,CALL ADVANCED MICRO DEVI$135 EXP 01/10/25,15,$0.03 ,$0.16 ,($45.16)
1/8/2025,Sell to Open,TEAM 01/17/2025 220.00 P,PUT ATLASSIAN CORP $220 EXP 01/17/25,2,$0.60 ,$0.53 ,$119.47 
1/8/2025,Sell to Open,CRM 01/10/2025 320.00 P,PUT SALESFORCE INC $320 EXP 01/10/25,3,$1.45 ,$0.80 ,$434.20 
1/7/2025,Sell,SGUXX,SCHWAB GOVERNMENT MONEY ULTRA,"150,000",$1.00 ,,"$150,000.00 "
1/7/2025,Sell to Open,CVX 01/17/2025 141.00 P,PUT CHEVRON CORP NEW $141 EXP 01/17/25,3,$0.14 ,$0.79 ,$41.21 
1/7/2025,Sell to Open,ADBE 01/24/2025 380.00 P,PUT ADOBE INC $380 EXP 01/24/25,3,$0.48 ,$0.79 ,$143.21 
1/7/2025,Sell to Open,META 01/17/2025 530.00 P,PUT META PLATFORMS INC $530 EXP 01/17/25,5,$0.50 ,$1.32 ,$248.68 
1/7/2025,Sell to Open,CAT 01/17/2025 340.00 P,PUT CATERPILLAR INC $340 EXP 01/17/25,3,$0.70 ,$0.80 ,$209.20 
1/6/2025,Buy,IYF,ISHARES US FINANCIALS ETF,50,$112.10 ,,"($5,605.00)"
1/6/2025,Sell to Open,WDAY 01/10/2025 257.50 C,CALL WORKDAY INC $257.5 EXP 01/10/25,4,$2.02 ,$1.07 ,$806.93 
1/6/2025,Buy to Open,WDAY 06/20/2025 240.00 P,PUT WORKDAY INC $240 EXP 06/20/25,4,$15.70 ,$1.04 ,"($6,281.04)"
1/6/2025,Sell to Open,VGT 02/21/2025 570.00 P,PUT VNGRD INFO TECH $570 EXP 02/21/25,3,$1.80 ,$0.81 ,$539.19 
1/6/2025,Sell to Close,VDE 04/17/2025 105.00 P,PUT VNGRD ENERGY $105 EXP 04/17/25,2,$0.55 ,$0.53 ,$109.47 
1/6/2025,Sell to Open,TOL 01/17/2025 121.00 P,PUT TOLL BROS INC $121 EXP 01/17/25,3,$0.70 ,$0.80 ,$209.20 
1/6/2025,Buy to Open,VDE 04/17/2025 110.00 P,PUT VNGRD ENERGY $110 EXP 04/17/25,2,$1.50 ,$0.52 ,($300.52)
1/6/2025,Sell to Open,TOL 01/17/2025 136.00 C,CALL TOLL BROS INC $136 EXP 01/17/25,8,$0.47 ,$2.12 ,$373.88 
1/6/2025,Sell to Open,QCOM 01/10/2025 155.00 P,PUT QUALCOMM INC $155 EXP 01/10/25,3,$0.31 ,$0.79 ,$92.21 
1/6/2025,Sell to Open,NVDA 01/10/2025 142.00 P,PUT NVIDIA CORP $142 EXP 01/10/25,10,$0.66 ,$2.66 ,$657.34 
1/6/2025,Sell to Open,NVDA 01/10/2025 145.00 P,PUT NVIDIA CORP $145 EXP 01/10/25,10,$1.31 ,$2.68 ,"$1,307.32 "
1/6/2025,Sell to Open,HD 01/10/2025 400.00 C,CALL HOME DEPOT INC $400 EXP 01/10/25,3,$0.74 ,$0.80 ,$221.20 
1/6/2025,Sell to Open,GOOGL 01/10/2025 190.00 P,PUT ALPHABET INC $190 EXP 01/10/25,10,$0.52 ,$2.65 ,$517.35 
1/6/2025,Sell to Open,CVX 01/17/2025 155.00 C,CALL CHEVRON CORP NEW $155 EXP 01/17/25,5,$0.48 ,$1.32 ,$238.68 
1/6/2025,Sell to Open,CAT 01/10/2025 375.00 C,CALL CATERPILLAR INC $375 EXP 01/10/25,3,$1.32 ,$0.80 ,$395.20 
1/6/2025,Sell to Open,QCOM 01/10/2025 165.00 C,CALL QUALCOMM INC $165 EXP 01/10/25,10,$1.05 ,$2.67 ,"$1,047.33 "
1/6/2025,Sell to Open,AMD 01/10/2025 135.00 C,CALL ADVANCED MICRO DEVI$135 EXP 01/10/25,15,$0.85 ,$3.99 ,"$1,271.01 "
1/6/2025,Sell to Open,MSFT 01/10/2025 437.50 C,CALL MICROSOFT CORP $437.5 EXP 01/10/25,10,$0.60 ,$2.66 ,$597.34 
1/6/2025,Buy to Close,INTC 03/21/2025 26.00 C,CALL INTEL CORP $26 EXP 03/21/25,45,$0.64 ,$11.74 ,"($2,891.74)"
1/6/2025,Sell to Open,AAPL 01/10/2025 250.00 C,CALL APPLE INC $250 EXP 01/10/25,20,$0.80 ,$5.32 ,"$1,594.68 "
01/06/2025 as of 01/03/2025,Sell,NVDA,NVIDIA CORP,"2,000",$141.00 ,$8.17 ,"$281,991.83 "
01/06/2025 as of 01/03/2025,Buy,AAPL,APPLE INC,"1,000",$247.50 ,,"($247,500.00)"
01/06/2025 as of 01/03/2025,Buy,MSFT,MICROSOFT CORP,200,$437.50 ,,"($87,500.00)"
01/06/2025 as of 01/03/2025,Buy,CVX,CHEVRON CORP NEW,200,$152.50 ,,"($30,500.00)"
01/06/2025 as of 01/03/2025,Buy,WDAY,WORKDAY INC CLASS A,400,$255.00 ,,"($102,000.00)"
01/06/2025 as of 01/03/2025,Expired,TOL 01/03/2025 131.00 C,CALL TOLL BROS INC $131 EXP 01/03/25,5,,,
01/06/2025 as of 01/03/2025,Expired,TOL 01/03/2025 121.00 P,PUT TOLL BROS INC $121 EXP 01/03/25,3,,,
01/06/2025 as of 01/03/2025,Expired,QCOM 01/03/2025 162.50 C,CALL QUALCOMM INC $162.5 EXP 01/03/25,10,,,
01/06/2025 as of 01/03/2025,Expired,TSLA 01/03/2025 235.00 P,PUT TESLA INC $235 EXP 01/03/25,3,,,
01/06/2025 as of 01/03/2025,Expired,QCOM 01/03/2025 150.00 P,PUT QUALCOMM INC $150 EXP 01/03/25,3,,,
01/06/2025 as of 01/03/2025,Expired,QQQ 01/03/2025 510.00 P,PUT INVESCO QQQ TR $510 EXP 01/03/25,3,,,
01/06/2025 as of 01/03/2025,Expired,OXY 01/03/2025 46.00 P,PUT OCCIDENTAL PETE CORP$46 EXP 01/03/25,5,,,
01/06/2025 as of 01/03/2025,Expired,META 01/03/2025 535.00 P,PUT META PLATFORMS INC $535 EXP 01/03/25,5,,,
01/06/2025 as of 01/03/2025,Expired,IBIT 01/03/2025 53.00 P,PUT ISHR BITCOIN TR ETF $53 EXP 01/03/25,4,,,
01/06/2025 as of 01/03/2025,Expired,HD 01/03/2025 400.00 C,CALL HOME DEPOT INC $400 EXP 01/03/25,3,,,
01/06/2025 as of 01/03/2025,Expired,GS 01/03/2025 540.00 P,PUT GOLDMAN SACHS GROUP $540 EXP 01/03/25,2,,,
01/06/2025 as of 01/03/2025,Expired,GOOGL 01/03/2025 185.00 P,PUT ALPHABET INC $185 EXP 01/03/25,10,,,
01/06/2025 as of 01/03/2025,Expired,EXPE 01/03/2025 170.00 P,PUT EXPEDIA GROUP INC $170 EXP 01/03/25,5,,,
01/06/2025 as of 01/03/2025,Expired,CMCSA 01/03/2025 39.00 C,CALL COMCAST CORP NEW $39 EXP 01/03/25,12,,,
01/06/2025 as of 01/03/2025,Expired,CAT 01/03/2025 350.00 P,PUT CATERPILLAR INC $350 EXP 01/03/25,5,,,
01/06/2025 as of 01/03/2025,Expired,CAT 01/03/2025 370.00 C,CALL CATERPILLAR INC $370 EXP 01/03/25,3,,,
01/06/2025 as of 01/03/2025,Expired,AMD 01/03/2025 130.00 C,CALL ADVANCED MICRO DEVI$130 EXP 01/03/25,15,,,
01/06/2025 as of 01/03/2025,Expired,AMZN 01/03/2025 210.00 P,PUT AMAZON.COM INC $210 EXP 01/03/25,5,,,
01/06/2025 as of 01/03/2025,Expired,ADBE 01/03/2025 425.00 P,PUT ADOBE INC $425 EXP 01/03/25,10,,,
01/06/2025 as of 01/03/2025,Assigned,NVDA 01/03/2025 141.00 C,CALL NVIDIA CORP $141 EXP 01/03/25,20,,,
01/06/2025 as of 01/03/2025,Assigned,AAPL 01/03/2025 247.50 P,PUT APPLE INC $247.5 EXP 01/03/25,10,,,
01/06/2025 as of 01/03/2025,Assigned,MSFT 01/03/2025 437.50 P,PUT MICROSOFT CORP $437.5 EXP 01/03/25,2,,,
01/06/2025 as of 01/03/2025,Assigned,CVX 01/03/2025 152.50 P,PUT CHEVRON CORP NEW $152.5 EXP 01/03/25,2,,,
01/06/2025 as of 01/03/2025,Assigned,WDAY 01/03/2025 255.00 P,PUT WORKDAY INC $255 EXP 01/03/25,4,,,
1/3/2025,Sell,SGUXX,SCHWAB GOVERNMENT MONEY ULTRA,"300,000",$1.00 ,,"$300,000.00 "
1/3/2025,Sell,SGUXX,SCHWAB GOVERNMENT MONEY ULTRA,"300,000",$1.00 ,,"$300,000.00 "
1/3/2025,Buy,AGG,ISHARES CORE US AGGREGATE BOND ETF,200,$96.80 ,,"($19,360.00)"
1/3/2025,Sell to Open,IBIT 01/10/2025 55.00 P,PUT ISHR BITCOIN TR ETF $55 EXP 01/10/25,3,$0.85 ,$0.80 ,$254.20 
1/3/2025,Buy to Open,AGG 06/20/2025 96.00 P,PUT ISHR CORE US BOND $96 EXP 06/20/25,2,$1.11 ,$0.52 ,($222.52)
1/3/2025,Sell to Open,EXPE 01/31/2025 170.00 P,PUT EXPEDIA GROUP INC $170 EXP 01/31/25,2,$1.00 ,$0.54 ,$199.46 
01/03/2025 as of 01/02/2025,Assigned,AAPL 01/03/2025 252.50 P,PUT APPLE INC $252.5 EXP 01/03/25,10,,,
01/03/2025 as of 01/02/2025,Assigned,MSFT 01/03/2025 437.50 P,PUT MICROSOFT CORP $437.5 EXP 01/03/25,8,,,
01/03/2025 as of 01/02/2025,Buy,AAPL,APPLE INC,"1,000",$252.50 ,,"($252,500.00)"
01/03/2025 as of 01/02/2025,Buy,MSFT,MICROSOFT CORP,800,$437.50 ,,"($350,000.00)"
01/03/2025 as of 01/02/2025,Expired,SPY 01/02/2025 581.00 P,PUT SPDR S&P ...500 $581 EXP 01/02/25,10,,,
1/2/2025,Buy to Close,INTC 01/03/2025 22.00 C,CALL INTEL CORP $22 EXP 01/03/25,45,$0.01 ,$0.49 ,($45.49)
1/2/2025,Sell to Open,INTC 01/17/2025 22.00 C,CALL INTEL CORP $22 EXP 01/17/25,45,$0.23 ,$11.90 ,"$1,023.10 "
1/2/2025,Qualified Dividend,NKE,NIKE INC CLASS B,,,,$400.00 
1/2/2025,Journal,SGUXX,SCHWAB GOVERNMENT MONEY ULTRA,"14,476.53",,,
1/2/2025,Journal,SGUXX,SCHWAB GOVERNMENT MONEY ULTRA,"-14,476.53",,,
01/02/2025 as of 12/31/2024,Expired,SPY 12/31/2024 540.00 P,PUT SPDR S&P ...500 $540 EXP 12/31/24,3,,,
