Posted_Date,Transaction_Date,Action,Ticker,Expiry,Option_Type,Strike,Type,Status,Quantity,Price,Amount,Fees & Com,Total_Amount
01/13/2025,01/10/2025,Assigned,CRM,01/10/2025,Put,320.0,Put Assigned,Closed,3.0,0.0,0.0,0.0,0.0
01/13/2025,01/10/2025,Assigned,NVDA,01/10/2025,Put,145.0,Put Assigned,Closed,10.0,0.0,0.0,0.0,0.0
01/13/2025,01/10/2025,Assigned,NVDA,01/10/2025,Put,142.0,Put Assigned,Closed,10.0,0.0,0.0,0.0,0.0
01/13/2025,01/10/2025,Assigned,IBIT,01/10/2025,Put,55.0,Put Assigned,Closed,3.0,0.0,0.0,0.0,0.0
01/10/2025,01/10/2025,Sell to Close,GLD,01/15/2025,Put,245.0,Put Sell,Closed,5.0,0.44,218.68,1.32,217.36
01/10/2025,01/10/2025,Buy to Close,JPM,01/10/2025,Put,220.0,Put Buy,Closed,5.0,0.01,-5.05,0.05,-5.1
01/10/2025,01/10/2025,Sell to Open,JPM,01/17/2025,Put,225.0,Put Sell,Closed,5.0,0.66,328.68,1.32,327.36
01/10/2025,01/10/2025,Sell to Open,WDAY,01/17/2025,Call,255.0,Call Sell,Closed,4.0,2.65,1058.92,1.08,1057.84
01/10/2025,01/10/2025,Buy to Close,WDAY,01/10/2025,Call,257.5,Call Buy,Closed,4.0,0.05,-20.04,0.04,-20.08
01/10/2025,01/10/2025,Buy to Close,GOOGL,01/10/2025,Put,190.0,Put Buy,Closed,10.0,0.02,-20.11,0.11,-20.22
01/10/2025,01/10/2025,Sell to Open,GOOGL,01/17/2025,Put,187.5,Put Sell,Closed,10.0,0.84,837.34,2.66,834.68
01/10/2025,01/10/2025,Buy to Close,QCOM,01/10/2025,Put,155.0,Put Buy,Closed,3.0,0.03,-9.03,0.03,-9.06
01/10/2025,01/10/2025,Sell to Open,QCOM,01/17/2025,Put,152.5,Put Sell,Closed,3.0,1.08,323.2,0.8,322.4
01/10/2025,01/10/2025,Sell to Open,HD,01/17/2025,Call,400.0,Call Sell,Closed,3.0,1.85,554.19,0.81,553.38
01/10/2025,01/10/2025,Buy to Close,HD,01/10/2025,Call,400.0,Call Buy,Closed,3.0,0.03,-9.03,0.03,-9.06
01/10/2025,01/10/2025,Buy to Close,MSFT,01/10/2025,Call,437.5,Call Buy,Closed,10.0,0.01,-10.11,0.11,-10.22
01/10/2025,01/10/2025,Sell to Open,MSFT,01/17/2025,Call,437.5,Call Sell,Closed,10.0,0.66,657.34,2.66,654.68
01/08/2025,01/08/2025,Sell,GOOGL,,,0.0,Stock Sell,Stock Trade,1.029,193.65,199.26,0.01,199.25
01/08/2025,01/08/2025,Sell to Open,GLD,01/10/2025,Put,245.0,Put Sell,Closed,5.0,0.94,468.68,1.32,467.36
01/08/2025,01/08/2025,Buy to Open,GLD,01/15/2025,Put,245.0,Put Buy,Closed,5.0,1.59,-796.3,1.3,-797.6
01/08/2025,01/08/2025,Sell to Open,TSLA,01/24/2025,Call,420.0,Call Sell,Closed,10.0,10.05,10047.08,2.92,10044.16
01/08/2025,01/08/2025,Buy to Open,TSLA,01/24/2025,Call,417.5,Call Buy,Closed,10.0,10.79,-10792.61,2.61,-10795.22
01/08/2025,01/08/2025,Sell to Open,AMD,01/17/2025,Call,131.0,Call Sell,Closed,15.0,0.68,1016.02,3.98,1012.04
01/08/2025,01/08/2025,Buy to Close,AMD,01/10/2025,Call,135.0,Call Buy,Closed,15.0,0.03,-45.16,0.16,-45.32
01/08/2025,01/08/2025,Sell to Open,TEAM,01/17/2025,Put,220.0,Put Sell,Closed,2.0,0.6,119.47,0.53,118.94
01/08/2025,01/08/2025,Sell to Open,CRM,01/10/2025,Put,320.0,Put Sell,Closed,3.0,1.45,434.2,0.8,433.4
01/07/2025,01/07/2025,Sell,SGUXX,,,0.0,Stock Sell,Stock Trade,150000.0,1.0,150000.0,0.0,150000.0
01/07/2025,01/07/2025,Sell to Open,CVX,01/17/2025,Put,141.0,Put Sell,Closed,3.0,0.14,41.21,0.79,40.42
01/07/2025,01/07/2025,Sell to Open,ADBE,01/24/2025,Put,380.0,Put Sell,Closed,3.0,0.48,143.21,0.79,142.42
01/07/2025,01/07/2025,Sell to Open,META,01/17/2025,Put,530.0,Put Sell,Closed,5.0,0.5,248.68,1.32,247.36
01/07/2025,01/07/2025,Sell to Open,CAT,01/17/2025,Put,340.0,Put Sell,Closed,3.0,0.7,209.2,0.8,208.4
01/06/2025,01/06/2025,Buy,IYF,,,0.0,Stock Buy,Stock Trade,50.0,112.1,-5605.0,0.0,-5605.0
01/06/2025,01/06/2025,Sell to Open,WDAY,01/10/2025,Call,257.5,Call Sell,Closed,4.0,2.02,806.93,1.07,805.86
01/06/2025,01/06/2025,Buy to Open,WDAY,06/20/2025,Put,240.0,Put Buy,Open,4.0,15.7,-6281.04,1.04,-6282.08
01/06/2025,01/06/2025,Sell to Open,VGT,02/21/2025,Put,570.0,Put Sell,Closed,3.0,1.8,539.19,0.81,538.38
01/06/2025,01/06/2025,Sell to Close,VDE,04/17/2025,Put,105.0,Put Sell,Open,2.0,0.55,109.47,0.53,108.94
01/06/2025,01/06/2025,Sell to Open,TOL,01/17/2025,Put,121.0,Put Sell,Closed,3.0,0.7,209.2,0.8,208.4
01/06/2025,01/06/2025,Buy to Open,VDE,04/17/2025,Put,110.0,Put Buy,Open,2.0,1.5,-300.52,0.52,-301.04
01/06/2025,01/06/2025,Sell to Open,TOL,01/17/2025,Call,136.0,Call Sell,Closed,8.0,0.47,373.88,2.12,371.76
01/06/2025,01/06/2025,Sell to Open,QCOM,01/10/2025,Put,155.0,Put Sell,Closed,3.0,0.31,92.21,0.79,91.42
01/06/2025,01/06/2025,Sell to Open,NVDA,01/10/2025,Put,142.0,Put Sell,Closed,10.0,0.66,657.34,2.66,654.68
01/06/2025,01/06/2025,Sell to Open,NVDA,01/10/2025,Put,145.0,Put Sell,Closed,10.0,1.31,1307.32,2.68,1304.64
01/06/2025,01/06/2025,Sell to Open,HD,01/10/2025,Call,400.0,Call Sell,Closed,3.0,0.74,221.2,0.8,220.4
01/06/2025,01/06/2025,Sell to Open,GOOGL,01/10/2025,Put,190.0,Put Sell,Closed,10.0,0.52,517.35,2.65,514.7
01/06/2025,01/06/2025,Sell to Open,CVX,01/17/2025,Call,155.0,Call Sell,Closed,5.0,0.48,238.68,1.32,237.36
01/06/2025,01/06/2025,Sell to Open,CAT,01/10/2025,Call,375.0,Call Sell,Closed,3.0,1.32,395.2,0.8,394.4
01/06/2025,01/06/2025,Sell to Open,QCOM,01/10/2025,Call,165.0,Call Sell,Closed,10.0,1.05,1047.33,2.67,1044.66
01/06/2025,01/06/2025,Sell to Open,AMD,01/10/2025,Call,135.0,Call Sell,Closed,15.0,0.85,1271.01,3.99,1267.02
01/06/2025,01/06/2025,Sell to Open,MSFT,01/10/2025,Call,437.5,Call Sell,Closed,10.0,0.6,597.34,2.66,594.68
01/06/2025,01/06/2025,Buy to Close,INTC,03/21/2025,Call,26.0,Call Buy,Closed,45.0,0.64,-2891.74,11.74,-2903.48
01/06/2025,01/06/2025,Sell to Open,AAPL,01/10/2025,Call,250.0,Call Sell,Closed,20.0,0.8,1594.68,5.32,1589.36
01/06/2025,01/03/2025,Sell,NVDA,,,0.0,Stock Sell,Stock Trade,2000.0,141.0,281991.83,8.17,281983.66
01/06/2025,01/03/2025,Buy,AAPL,,,0.0,Stock Buy,Stock Trade,1000.0,247.5,-247500.0,0.0,-247500.0
01/06/2025,01/03/2025,Buy,MSFT,,,0.0,Stock Buy,Stock Trade,200.0,437.5,-87500.0,0.0,-87500.0
01/06/2025,01/03/2025,Buy,CVX,,,0.0,Stock Buy,Stock Trade,200.0,152.5,-30500.0,0.0,-30500.0
01/06/2025,01/03/2025,Buy,WDAY,,,0.0,Stock Buy,Stock Trade,400.0,255.0,-102000.0,0.0,-102000.0
01/06/2025,01/03/2025,Expired,TOL,01/03/2025,Call,131.0,Call Expired,Closed,5.0,0.0,0.0,0.0,0.0
01/06/2025,01/03/2025,Expired,TOL,01/03/2025,Put,121.0,Put Expired,Closed,3.0,0.0,0.0,0.0,0.0
01/06/2025,01/03/2025,Expired,QCOM,01/03/2025,Call,162.5,Call Expired,Closed,10.0,0.0,0.0,0.0,0.0
01/06/2025,01/03/2025,Expired,TSLA,01/03/2025,Put,235.0,Put Expired,Closed,3.0,0.0,0.0,0.0,0.0
01/06/2025,01/03/2025,Expired,QCOM,01/03/2025,Put,150.0,Put Expired,Closed,3.0,0.0,0.0,0.0,0.0
01/06/2025,01/03/2025,Expired,QQQ,01/03/2025,Put,510.0,Put Expired,Closed,3.0,0.0,0.0,0.0,0.0
01/06/2025,01/03/2025,Expired,OXY,01/03/2025,Put,46.0,Put Expired,Closed,5.0,0.0,0.0,0.0,0.0
01/06/2025,01/03/2025,Expired,META,01/03/2025,Put,535.0,Put Expired,Closed,5.0,0.0,0.0,0.0,0.0
01/06/2025,01/03/2025,Expired,IBIT,01/03/2025,Put,53.0,Put Expired,Closed,4.0,0.0,0.0,0.0,0.0
01/06/2025,01/03/2025,Expired,HD,01/03/2025,Call,400.0,Call Expired,Closed,3.0,0.0,0.0,0.0,0.0
01/06/2025,01/03/2025,Expired,GS,01/03/2025,Put,540.0,Put Expired,Closed,2.0,0.0,0.0,0.0,0.0
01/06/2025,01/03/2025,Expired,GOOGL,01/03/2025,Put,185.0,Put Expired,Closed,10.0,0.0,0.0,0.0,0.0
01/06/2025,01/03/2025,Expired,EXPE,01/03/2025,Put,170.0,Put Expired,Closed,5.0,0.0,0.0,0.0,0.0
01/06/2025,01/03/2025,Expired,CMCSA,01/03/2025,Call,39.0,Call Expired,Closed,12.0,0.0,0.0,0.0,0.0
01/06/2025,01/03/2025,Expired,CAT,01/03/2025,Put,350.0,Put Expired,Closed,5.0,0.0,0.0,0.0,0.0
01/06/2025,01/03/2025,Expired,CAT,01/03/2025,Call,370.0,Call Expired,Closed,3.0,0.0,0.0,0.0,0.0
01/06/2025,01/03/2025,Expired,AMD,01/03/2025,Call,130.0,Call Expired,Closed,15.0,0.0,0.0,0.0,0.0
01/06/2025,01/03/2025,Expired,AMZN,01/03/2025,Put,210.0,Put Expired,Closed,5.0,0.0,0.0,0.0,0.0
01/06/2025,01/03/2025,Expired,ADBE,01/03/2025,Put,425.0,Put Expired,Closed,10.0,0.0,0.0,0.0,0.0
01/06/2025,01/03/2025,Assigned,NVDA,01/03/2025,Call,141.0,Call Assigned,Closed,20.0,0.0,0.0,0.0,0.0
01/06/2025,01/03/2025,Assigned,AAPL,01/03/2025,Put,247.5,Put Assigned,Closed,10.0,0.0,0.0,0.0,0.0
01/06/2025,01/03/2025,Assigned,MSFT,01/03/2025,Put,437.5,Put Assigned,Closed,2.0,0.0,0.0,0.0,0.0
01/06/2025,01/03/2025,Assigned,CVX,01/03/2025,Put,152.5,Put Assigned,Closed,2.0,0.0,0.0,0.0,0.0
01/06/2025,01/03/2025,Assigned,WDAY,01/03/2025,Put,255.0,Put Assigned,Closed,4.0,0.0,0.0,0.0,0.0
01/03/2025,01/03/2025,Sell,SGUXX,,,0.0,Stock Sell,Stock Trade,300000.0,1.0,300000.0,0.0,300000.0
01/03/2025,01/03/2025,Sell,SGUXX,,,0.0,Stock Sell,Stock Trade,300000.0,1.0,300000.0,0.0,300000.0
01/03/2025,01/03/2025,Buy,AGG,,,0.0,Stock Buy,Stock Trade,200.0,96.8,-19360.0,0.0,-19360.0
01/03/2025,01/03/2025,Sell to Open,IBIT,01/10/2025,Put,55.0,Put Sell,Closed,3.0,0.85,254.2,0.8,253.4
01/03/2025,01/03/2025,Buy to Open,AGG,06/20/2025,Put,96.0,Put Buy,Open,2.0,1.11,-222.52,0.52,-223.04
01/03/2025,01/03/2025,Sell to Open,EXPE,01/31/2025,Put,170.0,Put Sell,Closed,2.0,1.0,199.46,0.54,198.92
01/03/2025,01/02/2025,Assigned,AAPL,01/03/2025,Put,252.5,Put Assigned,Closed,10.0,0.0,0.0,0.0,0.0
01/03/2025,01/02/2025,Assigned,MSFT,01/03/2025,Put,437.5,Put Assigned,Closed,8.0,0.0,0.0,0.0,0.0
01/03/2025,01/02/2025,Buy,AAPL,,,0.0,Stock Buy,Stock Trade,1000.0,252.5,-252500.0,0.0,-252500.0
01/03/2025,01/02/2025,Buy,MSFT,,,0.0,Stock Buy,Stock Trade,800.0,437.5,-350000.0,0.0,-350000.0
01/03/2025,01/02/2025,Expired,SPY,01/02/2025,Put,581.0,Put Expired,Closed,10.0,0.0,0.0,0.0,0.0
01/02/2025,01/02/2025,Buy to Close,INTC,01/03/2025,Call,22.0,Call Buy,Closed,45.0,0.01,-45.49,0.49,-45.98
01/02/2025,01/02/2025,Sell to Open,INTC,01/17/2025,Call,22.0,Call Sell,Closed,45.0,0.23,1023.1,11.9,1011.2
01/02/2025,01/02/2025,Qualified Dividend,NKE,,,0.0,Dividend,Qualified Dividend,0.0,0.0,400.0,0.0,400.0
01/02/2025,01/02/2025,Journal,SGUXX,,,0.0,Journal,Journal,14476.53,0.0,0.0,0.0,0.0
01/02/2025,01/02/2025,Journal,SGUXX,,,0.0,Journal,Journal,-14476.53,0.0,0.0,0.0,0.0
01/02/2025,12/31/2024,Expired,SPY,12/31/2024,Put,540.0,Put Expired,Closed,3.0,0.0,0.0,0.0,0.0
