Date,Action,Symbol,Description,Quantity,Price,Fees & Comm,Amount
3/18/25,Sell to Open,ORCL 03/28/2025 140.00 P,PUT ORACLE CORP $140 EXP 03/28/25,1,$0.91 ,$0.26 ,$90.74 
3/18/25,Sell to Open,NVDA 03/28/2025 105.00 P,PUT NVIDIA CORP $105 EXP 03/28/25,2,$0.75 ,$0.53 ,$149.47 
3/18/25,Sell to Open,MCD 03/21/2025 295.00 P,PUT MCDONALDS CORP $295 EXP 03/21/25,1,$0.54 ,$0.26 ,$53.74 
3/18/25,Sell to Open,HD 03/21/2025 335.00 P,PUT HOME DEPOT INC $335 EXP 03/21/25,1,$0.68 ,$0.26 ,$67.74 
3/18/25,Sell to Open,CAT 03/21/2025 320.00 P,PUT CATERPILLAR INC $320 EXP 03/21/25,2,$0.46 ,$0.53 ,$91.47 
03/18/2025 as of 03/17/2025,Assigned,AAPL 04/17/2025 250.00 P,PUT APPLE INC $250 EXP 04/17/25,1,,,
03/18/2025 as of 03/17/2025,Assigned,NVDA 03/21/2025 150.00 P,PUT NVIDIA CORP $150 EXP 03/21/25,20,,,
03/18/2025 as of 03/17/2025,Buy,AAPL,APPLE INC,100,$250.00 ,,"($25,000.00)"
03/18/2025 as of 03/17/2025,Buy,NVDA,NVIDIA CORP,"2,000",$150.00 ,,"($300,000.00)"
3/17/25,Reinvest Dividend,SGUXX,SCHWAB GOVERNMENT MONEY ULTRA,,,,"$8,086.45 "
3/17/25,Reinvest Shares,SGUXX,SCHWAB GOVERNMENT MONEY ULTRA,"8,086.45",$1.00 ,,"($8,086.45)"
3/17/25,Sell to Open,WDAY 03/28/2025 237.50 P,PUT WORKDAY INC $237.5 EXP 03/28/25,2,$1.37 ,$0.54 ,$273.46 
3/17/25,Sell to Open,CMI 04/17/2025 280.00 P,PUT CUMMINS INC $280 EXP 04/17/25,2,$1.02 ,$0.54 ,$203.46 
3/17/25,Sell to Open,DE 04/04/2025 440.00 P,PUT DEERE & CO $440 EXP 04/04/25,1,$2.01 ,$0.27 ,$200.73 
3/17/25,Sell to Open,INTC 03/28/2025 23.50 P,PUT INTEL CORP $23.5 EXP 03/28/25,10,$0.24 ,$2.65 ,$237.35 
3/17/25,Sell to Open,COST 03/28/2025 840.00 P,PUT COSTCO WHSL CORP NEW$840 EXP 03/28/25,1,$1.43 ,$0.26 ,$142.74 
3/17/25,Sell to Open,AVGO 03/28/2025 170.00 P,PUT BROADCOM INC $170 EXP 03/28/25,2,$1.09 ,$0.54 ,$217.46 
3/17/25,Sell to Open,WDAY 03/28/2025 265.00 C,CALL WORKDAY INC $265 EXP 03/28/25,2,$0.65 ,$0.53 ,$129.47 
3/17/25,Sell to Open,MCD 03/28/2025 287.50 P,PUT MCDONALDS CORP $287.5 EXP 03/28/25,1,$0.75 ,$0.26 ,$74.74 
03/17/2025 as of 03/14/2025,Buy,EXPE,EXPEDIA GROUP INC,200,$170.00 ,,"($34,000.00)"
03/17/2025 as of 03/14/2025,Expired,WDAY 03/14/2025 227.50 P,PUT WORKDAY INC $227.5 EXP 03/14/25,2,,,
03/17/2025 as of 03/14/2025,Expired,AVGO 03/14/2025 165.00 P,PUT BROADCOM INC $165 EXP 03/14/25,2,,,
03/17/2025 as of 03/14/2025,Expired,AVGO 03/14/2025 185.00 P,PUT BROADCOM INC $185 EXP 03/14/25,2,,,
03/17/2025 as of 03/14/2025,Assigned,EXPE 03/14/2025 170.00 P,PUT EXPEDIA GROUP INC $170 EXP 03/14/25,2,,,
3/14/25,Buy to Close,CVX 03/28/2025 165.00 C,CALL CHEVRON CORP NEW $165 EXP 03/28/25,5,$0.32 ,$1.30 ,($161.30)
3/14/25,Buy to Close,MSFT 03/14/2025 375.00 P,PUT MICROSOFT CORP $375 EXP 03/14/25,2,$0.01 ,$0.02 ,($2.02)
3/14/25,Buy to Close,HD 03/14/2025 350.00 P,PUT HOME DEPOT INC $350 EXP 03/14/25,3,$0.40 ,$0.78 ,($120.78)
3/14/25,Sell to Open,AAPL 03/28/2025 230.00 C,CALL APPLE INC $230 EXP 03/28/25,1,$0.56 ,$0.26 ,$55.74 
3/14/25,Buy to Close,COST 03/14/2025 900.00 P,PUT COSTCO WHSL CORP NEW$900 EXP 03/14/25,2,$0.20 ,$0.52 ,($40.52)
3/14/25,Buy to Close,AAPL 03/14/2025 235.00 C,CALL APPLE INC $235 EXP 03/14/25,3,$0.01 ,$0.03 ,($3.03)
3/14/25,Buy to Close,AAPL 03/14/2025 210.00 P,PUT APPLE INC $210 EXP 03/14/25,1,$0.05 ,$0.01 ,($5.01)
3/14/25,Buy to Close,BLK 03/28/2025 850.00 P,PUT BLACKROCK INC NEW $850 EXP 03/28/25,1,$3.00 ,$0.26 ,($300.26)
3/14/25,Buy to Close,SPY 03/14/2025 535.00 P,PUT SPDR S&P ...500 $535 EXP 03/14/25,3,$0.01 ,$0.03 ,($3.03)
3/14/25,Sell to Open,EXPE 03/28/2025 172.50 C,CALL EXPEDIA GROUP INC $172.5 EXP 03/28/25,2,$1.50 ,$0.54 ,$299.46 
3/14/25,Buy to Open,EXPE 03/28/2025 150.00 P,PUT EXPEDIA GROUP INC $150 EXP 03/28/25,2,$1.65 ,$0.52 ,($330.52)
3/14/25,Buy to Close,MCD 03/28/2025 270.00 P,PUT MCDONALDS CORP $270 EXP 03/28/25,2,$0.30 ,$0.52 ,($60.52)
3/14/25,Buy to Close,IBIT 03/14/2025 56.00 C,CALL ISHR BITCOIN TR ETF$56 EXP 03/14/25,3,$0.01 ,$0.03 ,($3.03)
3/14/25,Buy to Close,CAT 03/14/2025 335.00 P,PUT CATERPILLAR INC $335 EXP 03/14/25,2,$0.15 ,$0.52 ,($30.52)
3/14/25,Buy to Close,CVX 03/14/2025 143.00 P,PUT CHEVRON CORP NEW $143 EXP 03/14/25,1,$0.01 ,$0.01 ,($1.01)
3/14/25,Buy to Close,CVX 03/14/2025 165.00 C,CALL CHEVRON CORP NEW $165 EXP 03/14/25,9,$0.01 ,$0.10 ,($9.10)
3/14/25,Buy to Close,COST 03/14/2025 860.00 P,PUT COSTCO WHSL CORP NEW$860 EXP 03/14/25,1,$0.02 ,$0.01 ,($2.01)
3/14/25,Buy to Close,COST 03/14/2025 840.00 P,PUT COSTCO WHSL CORP NEW$840 EXP 03/14/25,1,$0.02 ,$0.01 ,($2.01)
3/14/25,Buy to Close,ORCL 03/14/2025 130.00 P,PUT ORACLE CORP $130 EXP 03/14/25,2,$0.01 ,$0.02 ,($2.02)
3/14/25,Sell to Open,NVDA 03/21/2025 131.00 C,CALL NVIDIA CORP $131 EXP 03/21/25,5,$0.89 ,$1.32 ,$443.68 
3/14/25,Buy to Close,NVDA 03/21/2025 130.00 C,CALL NVIDIA CORP $130 EXP 03/21/25,5,$1.05 ,$1.30 ,($526.30)
3/14/25,Buy to Close,IVV 03/14/2025 550.00 P,PUT ISHR CORE S&P ...500 $550 EXP 03/14/25,1,$0.10 ,$0.26 ,($10.26)
3/14/25,Buy to Close,MSFT 03/14/2025 360.00 P,PUT MICROSOFT CORP $360 EXP 03/14/25,1,$0.01 ,$0.01 ,($1.01)
3/14/25,Buy to Close,MSFT 03/14/2025 350.00 P,PUT MICROSOFT CORP $350 EXP 03/14/25,2,$0.01 ,$0.02 ,($2.02)
3/14/25,Buy to Close,MCD 03/14/2025 290.00 P,PUT MCDONALDS CORP $290 EXP 03/14/25,2,$0.02 ,$0.02 ,($4.02)
3/14/25,Buy to Close,IBIT 03/14/2025 48.00 P,PUT ISHR BITCOIN TR ETF $48 EXP 03/14/25,1,$0.78 ,$0.26 ,($78.26)
3/14/25,Buy to Close,DE 03/14/2025 460.00 P,PUT DEERE & CO $460 EXP 03/14/25,2,$0.10 ,$0.52 ,($20.52)
3/14/25,Sell to Open,BLK 03/28/2025 850.00 P,PUT BLACKROCK INC NEW $850 EXP 03/28/25,1,$4.15 ,$0.27 ,$414.73 
3/14/25,Sell to Open,AAPL 03/28/2025 227.50 C,CALL APPLE INC $227.5 EXP 03/28/25,3,$1.01 ,$0.80 ,$302.20 
03/14/2025 as of 03/13/2025,Assigned,AAPL 03/14/2025 232.50 P,PUT APPLE INC $232.5 EXP 03/14/25,1,,,
03/14/2025 as of 03/13/2025,Buy,AAPL,APPLE INC,100,$232.50 ,,"($23,250.00)"
3/13/25,Sell to Open,WDAY 03/28/2025 260.00 C,CALL WORKDAY INC $260 EXP 03/28/25,2,$1.07 ,$0.54 ,$213.46 
3/12/25,Sell to Open,ORCL 03/28/2025 165.00 C,CALL ORACLE CORP $165 EXP 03/28/25,3,$1.14 ,$0.80 ,$341.20 
3/12/25,Sell to Open,XOM 03/21/2025 115.00 C,CALL EXXON MOBIL CORP $115 EXP 03/21/25,3,$0.42 ,$0.79 ,$125.21 
3/12/25,Sell to Open,DE 03/28/2025 405.00 P,PUT DEERE & CO $405 EXP 03/28/25,1,$1.23 ,$0.26 ,$122.74 
3/12/25,Sell to Open,CVX 03/28/2025 165.00 C,CALL CHEVRON CORP NEW $165 EXP 03/28/25,5,$0.33 ,$1.31 ,$163.69 
3/12/25,Sell to Open,COST 03/28/2025 800.00 P,PUT COSTCO WHSL CORP NEW$800 EXP 03/28/25,1,$1.05 ,$0.26 ,$104.74 
3/12/25,Sell to Open,AVGO 03/14/2025 185.00 P,PUT BROADCOM INC $185 EXP 03/14/25,2,$1.05 ,$0.54 ,$209.46 
3/12/25,Sell to Open,ORCL 03/28/2025 165.00 C,CALL ORACLE CORP $165 EXP 03/28/25,3,$0.60 ,$0.80 ,$179.20 
3/12/25,Sell to Open,INTC 03/28/2025 24.00 C,CALL INTEL CORP $24 EXP 03/28/25,25,$0.27 ,$6.61 ,$668.39 
3/12/25,Sell to Open,HD 03/28/2025 395.00 C,CALL HOME DEPOT INC $395 EXP 03/28/25,3,$0.92 ,$0.80 ,$275.20 
3/12/25,Sell to Open,AVGO 03/28/2025 225.00 C,CALL BROADCOM INC $225 EXP 03/28/25,5,$1.36 ,$1.33 ,$678.67 
3/12/25,Sell to Open,NVDA 03/21/2025 130.00 C,CALL NVIDIA CORP $130 EXP 03/21/25,5,$1.10 ,$1.33 ,$548.67 
3/11/25,Sell to Open,AAPL 03/14/2025 210.00 P,PUT APPLE INC $210 EXP 03/14/25,1,$1.10 ,$0.26 ,$109.74 
3/11/25,Sell to Open,MCD 03/28/2025 270.00 P,PUT MCDONALDS CORP $270 EXP 03/28/25,2,$0.40 ,$0.53 ,$79.47 
3/10/25,Buy to Open,NVDA 01/16/2026 107.00 P,PUT NVIDIA CORP $107 EXP 01/16/26,2,$17.90 ,$0.52 ,"($3,580.52)"
3/10/25,Buy,NVDA,NVIDIA CORP,200,$107.00 ,,"($21,400.00)"
3/10/25,Sell to Open,AAPL 03/14/2025 235.00 C,CALL APPLE INC $235 EXP 03/14/25,3,$1.15 ,$0.80 ,$344.20 
3/10/25,Sell to Open,COST 03/14/2025 840.00 P,PUT COSTCO WHSL CORP NEW$840 EXP 03/14/25,1,$0.61 ,$0.26 ,$60.74 
3/10/25,Buy to Open,AAPL 06/18/2026 225.00 P,PUT APPLE INC $225 EXP 06/18/26,3,$23.30 ,$0.78 ,"($6,990.78)"
3/10/25,Buy,AAPL,APPLE INC,300,$225.00 ,,"($67,500.00)"
3/10/25,Sell to Open,WDAY 03/14/2025 227.50 P,PUT WORKDAY INC $227.5 EXP 03/14/25,2,$0.62 ,$0.53 ,$123.47 
3/10/25,Sell to Open,CVX 03/14/2025 165.00 C,CALL CHEVRON CORP NEW $165 EXP 03/14/25,9,$0.21 ,$2.39 ,$186.61 
3/10/25,Sell to Open,MSFT 03/14/2025 350.00 P,PUT MICROSOFT CORP $350 EXP 03/14/25,2,$0.52 ,$0.53 ,$103.47 
3/10/25,Sell to Open,RF 03/21/2025 21.00 P,PUT REGIONS FINL CORP NE$21 EXP 03/21/25,3,$0.30 ,$0.79 ,$89.21 
3/10/25,Buy to Open,ORCL 06/20/2025 150.00 P,PUT ORACLE CORP $150 EXP 06/20/25,3,$15.50 ,$0.78 ,"($4,650.78)"
3/10/25,Sell to Open,SPY 03/14/2025 535.00 P,PUT SPDR S&P ...500 $535 EXP 03/14/25,3,$0.68 ,$0.80 ,$203.20 
3/10/25,Sell to Open,DE 03/14/2025 460.00 P,PUT DEERE & CO $460 EXP 03/14/25,2,$0.70 ,$0.53 ,$139.47 
3/10/25,Sell to Close,HD 03/21/2025 360.00 P,PUT HOME DEPOT INC $360 EXP 03/21/25,3,$2.88 ,$0.81 ,$863.19 
3/10/25,Buy to Open,HD 06/18/2026 380.00 P,PUT HOME DEPOT INC $380 EXP 06/18/26,3,$39.45 ,$0.78 ,"($11,835.78)"
3/10/25,Sell to Open,CAT 03/14/2025 335.00 P,PUT CATERPILLAR INC $335 EXP 03/14/25,2,$1.30 ,$0.54 ,$259.46 
3/10/25,Sell to Open,AVGO 03/14/2025 165.00 P,PUT BROADCOM INC $165 EXP 03/14/25,2,$0.68 ,$0.53 ,$135.47 
3/10/25,Buy to Open,AMD 06/18/2026 130.00 P,PUT ADVANCED MICRO DEVIC$130 EXP 06/18/26,15,$36.93 ,$3.91 ,"($55,398.91)"
3/10/25,Sell to Close,AMD 03/21/2025 115.00 P,PUT ADVANCED MICRO DEVIC$115 EXP 03/21/25,15,$14.73 ,$4.56 ,"$22,090.44 "
3/10/25,Qualified Dividend,CVX,CHEVRON CORP NEW,,,,"$1,539.00 "
3/10/25,Qualified Dividend,XOM,EXXON MOBIL CORP,,,,$297.00 
03/10/2025 as of 03/07/2025,Buy,INTC,INTEL CORP,"4,500",$23.50 ,,"($105,750.00)"
03/10/2025 as of 03/07/2025,Buy,HD,HOME DEPOT INC,100,$380.00 ,,"($38,000.00)"
03/10/2025 as of 03/07/2025,Buy,ORCL,ORACLE CORP,300,$160.00 ,,"($48,000.00)"
03/10/2025 as of 03/07/2025,Buy,NVDA,NVIDIA CORP,100,$115.00 ,,"($11,500.00)"
03/10/2025 as of 03/07/2025,Buy,NVDA,NVIDIA CORP,100,$116.00 ,,"($11,600.00)"
03/10/2025 as of 03/07/2025,Buy,NVDA,NVIDIA CORP,100,$118.00 ,,"($11,800.00)"
03/10/2025 as of 03/07/2025,Expired,WDAY 03/07/2025 247.50 P,PUT WORKDAY INC $247.5 EXP 03/07/25,2,,,
03/10/2025 as of 03/07/2025,Expired,AAPL 03/07/2025 252.50 C,CALL APPLE INC $252.5 EXP 03/07/25,10,,,
03/10/2025 as of 03/07/2025,Expired,MSFT 03/07/2025 360.00 P,PUT MICROSOFT CORP $360 EXP 03/07/25,2,,,
03/10/2025 as of 03/07/2025,Expired,AVGO 03/07/2025 160.00 P,PUT BROADCOM INC $160 EXP 03/07/25,3,,,
03/10/2025 as of 03/07/2025,Expired,XOM 03/07/2025 107.00 P,PUT EXXON MOBIL CORP $107 EXP 03/07/25,2,,,
03/10/2025 as of 03/07/2025,Expired,MSFT 03/07/2025 410.00 C,CALL MICROSOFT CORP $410 EXP 03/07/25,-2,,,
03/10/2025 as of 03/07/2025,Expired,MSFT 03/07/2025 415.00 C,CALL MICROSOFT CORP $415 EXP 03/07/25,2,,,
03/10/2025 as of 03/07/2025,Expired,MSFT 03/07/2025 375.00 P,PUT MICROSOFT CORP $375 EXP 03/07/25,2,,,
03/10/2025 as of 03/07/2025,Expired,MCD 03/07/2025 295.00 P,PUT MCDONALDS CORP $295 EXP 03/07/25,2,,,
03/10/2025 as of 03/07/2025,Expired,HD 03/07/2025 405.00 C,CALL HOME DEPOT INC $405 EXP 03/07/25,2,,,
03/10/2025 as of 03/07/2025,Expired,CAT 03/07/2025 330.00 P,PUT CATERPILLAR INC $330 EXP 03/07/25,1,,,
03/10/2025 as of 03/07/2025,Assigned,INTC 03/07/2025 23.50 P,PUT INTEL CORP $23.5 EXP 03/07/25,45,,,
03/10/2025 as of 03/07/2025,Assigned,HD 03/07/2025 380.00 P,PUT HOME DEPOT INC $380 EXP 03/07/25,1,,,
03/10/2025 as of 03/07/2025,Assigned,ORCL 03/07/2025 160.00 P,PUT ORACLE CORP $160 EXP 03/07/25,3,,,
03/10/2025 as of 03/07/2025,Assigned,NVDA 03/07/2025 115.00 P,PUT NVIDIA CORP $115 EXP 03/07/25,1,,,
03/10/2025 as of 03/07/2025,Assigned,NVDA 03/07/2025 116.00 P,PUT NVIDIA CORP $116 EXP 03/07/25,1,,,
03/10/2025 as of 03/07/2025,Assigned,NVDA 03/07/2025 118.00 P,PUT NVIDIA CORP $118 EXP 03/07/25,1,,,
3/7/25,Buy to Close,AAPL 03/07/2025 237.50 P,PUT APPLE INC $237.5 EXP 03/07/25,1,$0.04 ,$0.01 ,($4.01)
3/7/25,Sell to Open,AAPL 03/14/2025 232.50 P,PUT APPLE INC $232.5 EXP 03/14/25,1,$1.79 ,$0.26 ,$178.74 
3/7/25,Sell to Open,MSFT 03/14/2025 360.00 P,PUT MICROSOFT CORP $360 EXP 03/14/25,1,$0.52 ,$0.26 ,$51.74 
3/7/25,Buy to Close,WDAY 03/07/2025 272.50 C,CALL WORKDAY INC $272.5 EXP 03/07/25,2,$0.10 ,$0.52 ,($20.52)
3/7/25,Sell to Open,COST 03/14/2025 860.00 P,PUT COSTCO WHSL CORP NEW$860 EXP 03/14/25,1,$0.50 ,$0.26 ,$49.74 
3/6/25,Sell to Open,COST 03/14/2025 900.00 P,PUT COSTCO WHSL CORP NEW$900 EXP 03/14/25,2,$1.07 ,$0.54 ,$213.46 
3/6/25,Sell to Open,MSFT 03/14/2025 375.00 P,PUT MICROSOFT CORP $375 EXP 03/14/25,2,$0.93 ,$0.54 ,$185.46 
3/6/25,Sell to Open,IVV 03/14/2025 550.00 P,PUT ISHR CORE S&P ...500 $550 EXP 03/14/25,1,$1.25 ,$0.26 ,$124.74 
3/6/25,Sell to Open,HD 03/14/2025 350.00 P,PUT HOME DEPOT INC $350 EXP 03/14/25,3,$0.49 ,$0.79 ,$146.21 
3/6/25,Sell to Open,EXPE 03/14/2025 170.00 P,PUT EXPEDIA GROUP INC $170 EXP 03/14/25,2,$0.41 ,$0.53 ,$81.47 
3/6/25,Buy to Open,CVX 01/16/2026 150.00 P,PUT CHEVRON CORP NEW $150 EXP 01/16/26,9,$12.65 ,$2.35 ,"($11,387.35)"
3/6/25,Sell to Close,CVX 03/21/2025 150.00 P,PUT CHEVRON CORP NEW $150 EXP 03/21/25,9,$2.95 ,$2.45 ,"$2,652.55 "
3/6/25,Sell to Open,ORCL 03/14/2025 130.00 P,PUT ORACLE CORP $130 EXP 03/14/25,2,$0.83 ,$0.53 ,$165.47 
3/6/25,Cash Dividend,AGG,ISHARES CORE US AGGREGATE BOND ETF,,,,$60.84 
03/06/2025 as of 03/05/2025,Buy to Close,SPXW 03/05/2025 5840.00 C,CALL S & P ...500 INDEX $5840 EXP 03/05/25,1,$2.63 ,,($263.00)
03/06/2025 as of 03/05/2025,Expired,SPXW 03/05/2025 5705.00 P,PUT S & P ...500 INDEX $5705 EXP 03/05/25,1,,,
03/06/2025 as of 03/05/2025,Expired,SPXW 03/05/2025 5845.00 C,CALL S & P ...500 INDEX $5845 EXP 03/05/25,-1,,,
03/06/2025 as of 03/05/2025,Expired,SPXW 03/05/2025 5700.00 P,PUT S & P ...500 INDEX $5700 EXP 03/05/25,-1,,,
3/5/25,Sell to Open,IBIT 03/14/2025 56.00 C,CALL ISHR BITCOIN TR ETF$56 EXP 03/14/25,3,$0.56 ,$0.79 ,$167.21 
3/5/25,Sell to Open,IBIT 03/14/2025 48.00 P,PUT ISHR BITCOIN TR ETF $48 EXP 03/14/25,1,$0.79 ,$0.26 ,$78.74 
3/5/25,Sell to Open,CVX 03/14/2025 143.00 P,PUT CHEVRON CORP NEW $143 EXP 03/14/25,1,$0.53 ,$0.26 ,$52.74 
3/4/25,Buy to Open,SPXW 03/05/2025 5700.00 P,PUT S & P ...500 INDEX $5700 EXP 03/05/25,1,$8.96 ,$0.82 ,($896.82)
3/4/25,Sell to Open,SPXW 03/05/2025 5705.00 P,PUT S & P ...500 INDEX $5705 EXP 03/05/25,1,$9.84 ,$0.82 ,$983.18 
3/4/25,Buy to Open,SPXW 03/05/2025 5845.00 C,CALL S & P ...500 INDEX $5845 EXP 03/05/25,1,$11.11 ,$0.82 ,"($1,111.82)"
3/4/25,Sell to Open,SPXW 03/05/2025 5840.00 C,CALL S & P ...500 INDEX $5840 EXP 03/05/25,1,$12.43 ,$0.82 ,"$1,242.18 "
3/4/25,Sell,COST,COSTCO WHSL CORP NEW,300,"$1,041.41 ",$8.74 ,"$312,412.91 "
3/4/25,Buy to Close,COST 03/07/2025 1050.00 C,CALL COSTCO WHSL CORP NE$1050 EXP 03/07/25,3,$19.56 ,$0.78 ,"($5,868.78)"
3/4/25,Sell to Close,COST 03/07/2025 1045.00 P,PUT COSTCO WHSL CORP NEW$1045 EXP 03/07/25,3,$24.78 ,$1.00 ,"$7,433.00 "
3/3/25,Sell to Open,AAPL 03/07/2025 252.50 C,CALL APPLE INC $252.5 EXP 03/07/25,10,$0.23 ,$2.65 ,$227.35 
3/3/25,Sell to Open,MCD 03/14/2025 290.00 P,PUT MCDONALDS CORP $290 EXP 03/14/25,2,$0.52 ,$0.53 ,$103.47 
3/3/25,Buy to Close,INTC 03/07/2025 22.00 P,PUT INTEL CORP $22 EXP 03/07/25,45,$0.13 ,$11.74 ,($596.74)
3/3/25,Sell to Open,INTC 03/07/2025 23.50 P,PUT INTEL CORP $23.5 EXP 03/07/25,45,$0.51 ,$11.93 ,"$2,283.07 "
3/3/25,Sell to Close,INTC 03/21/2025 20.00 P,PUT INTEL CORP $20 EXP 03/21/25,45,$0.14 ,$11.89 ,$618.11 
3/3/25,Buy to Open,INTC 06/18/2026 23.00 P,PUT INTEL CORP $23 EXP 06/18/26,45,$4.55 ,$11.74 ,"($20,486.74)"
3/3/25,Sell to Open,AVGO 03/07/2025 160.00 P,PUT BROADCOM INC $160 EXP 03/07/25,3,$0.82 ,$0.80 ,$245.20 
3/3/25,Sell to Open,CAT 03/07/2025 330.00 P,PUT CATERPILLAR INC $330 EXP 03/07/25,1,$1.01 ,$0.26 ,$100.74 
3/3/25,Sell to Open,AAPL 03/07/2025 237.50 P,PUT APPLE INC $237.5 EXP 03/07/25,1,$1.08 ,$0.26 ,$107.74 
03/03/2025 as of 02/28/2025,Expired,WDAY 02/28/2025 270.00 C,CALL WORKDAY INC $270 EXP 02/28/25,1,,,
03/03/2025 as of 02/28/2025,Expired,ORCL 02/28/2025 160.00 P,PUT ORACLE CORP $160 EXP 02/28/25,3,,,
03/03/2025 as of 02/28/2025,Expired,MSFT 02/28/2025 385.00 P,PUT MICROSOFT CORP $385 EXP 02/28/25,1,,,
03/03/2025 as of 02/28/2025,Expired,MCD 02/28/2025 290.00 P,PUT MCDONALDS CORP $290 EXP 02/28/25,2,,,
03/03/2025 as of 02/28/2025,Expired,HD 02/28/2025 405.00 C,CALL HOME DEPOT INC $405 EXP 02/28/25,2,,,
03/03/2025 as of 02/28/2025,Expired,CAT 02/28/2025 325.00 P,PUT CATERPILLAR INC $325 EXP 02/28/25,1,,,
03/03/2025 as of 02/28/2025,Expired,CAT 02/28/2025 335.00 P,PUT CATERPILLAR INC $335 EXP 02/28/25,1,,,
03/03/2025 as of 02/28/2025,Expired,BLK 02/28/2025 930.00 P,PUT BLACKROCK INC NEW $930 EXP 02/28/25,1,,,
03/03/2025 as of 02/28/2025,Expired,AVGO 02/28/2025 195.00 P,PUT BROADCOM INC $195 EXP 02/28/25,2,,,
03/03/2025 as of 02/28/2025,Expired,AAPL 02/28/2025 240.00 P,PUT APPLE INC $240 EXP 02/28/25,1,,,
03/03/2025 as of 02/28/2025,Expired,AAPL 02/28/2025 260.00 C,CALL APPLE INC $260 EXP 02/28/25,10,,,
03/03/2025 as of 02/28/2025,Expired,AAPL 02/28/2025 255.00 C,CALL APPLE INC $255 EXP 02/28/25,10,,,
03/03/2025 as of 02/28/2025,Expired,SPY 02/28/2025 602.00 C,CALL SPDR S&P ...500 $602 EXP 02/28/25,2,,,
03/03/2025 as of 02/28/2025,Expired,SPY 02/28/2025 605.00 C,CALL SPDR S&P ...500 $605 EXP 02/28/25,-2,,,
03/03/2025 as of 02/28/2025,Expired,SPY 02/28/2025 590.00 P,PUT SPDR S&P ...500 $590 EXP 02/28/25,2,,,
03/03/2025 as of 02/28/2025,Expired,SPY 02/28/2025 587.00 P,PUT SPDR S&P ...500 $587 EXP 02/28/25,-2,,,
03/03/2025 as of 02/28/2025,Assigned,ORCL 02/28/2025 170.00 P,PUT ORACLE CORP $170 EXP 02/28/25,3,,,
03/03/2025 as of 02/28/2025,Assigned,AVGO 02/28/2025 207.50 P,PUT BROADCOM INC $207.5 EXP 02/28/25,1,,,
03/03/2025 as of 02/28/2025,Buy,ORCL,ORACLE CORP,300,$170.00 ,,"($51,000.00)"
03/03/2025 as of 02/28/2025,Buy,AVGO,BROADCOM INC,100,$207.50 ,,"($20,750.00)"
2/28/25,Buy to Close,WDAY 02/28/2025 270.00 C,CALL WORKDAY INC $270 EXP 02/28/25,1,$0.03 ,$0.01 ,($3.01)
2/28/25,Buy to Close,AAPL 03/07/2025 242.50 C,CALL APPLE INC $242.5 EXP 03/07/25,1,$2.92 ,$0.26 ,($292.26)
2/28/25,Sell to Open,WDAY 03/07/2025 272.50 C,CALL WORKDAY INC $272.5 EXP 03/07/25,2,$1.42 ,$0.54 ,$283.46 
2/28/25,Sell to Open,MSFT 03/07/2025 360.00 P,PUT MICROSOFT CORP $360 EXP 03/07/25,2,$0.41 ,$0.53 ,$81.47 
2/28/25,Sell to Open,HD 03/07/2025 405.00 C,CALL HOME DEPOT INC $405 EXP 03/07/25,2,$1.45 ,$0.54 ,$289.46 
2/28/25,Sell to Open,AAPL 03/07/2025 242.50 C,CALL APPLE INC $242.5 EXP 03/07/25,1,$1.40 ,$0.26 ,$139.74 
2/27/25,Credit Interest,,SCHWAB1 INT 01/30-02/26,,,,$21.20 
2/27/25,Margin Interest,,INTEREST 01/30THRU 02/26,,,,($18.10)
2/27/25,Sell to Open,MSFT 03/07/2025 375.00 P,PUT MICROSOFT CORP $375 EXP 03/07/25,2,$1.07 ,$0.54 ,$213.46 
2/27/25,Buy to Close,WDAY 02/28/2025 257.50 P,PUT WORKDAY INC $257.5 EXP 02/28/25,2,$0.55 ,$0.52 ,($110.52)
2/27/25,Sell to Close,NKE 07/18/2025 70.00 P,PUT NIKE INC $70 EXP 07/18/25,10,$2.45 ,$2.71 ,"$2,447.29 "
2/27/25,Buy to Close,NKE 02/28/2025 73.00 P,PUT NIKE INC $73 EXP 02/28/25,10,$0.02 ,$0.11 ,($20.11)
2/27/25,Sell to Open,NVDA 03/07/2025 116.00 P,PUT NVIDIA CORP $116 EXP 03/07/25,1,$0.85 ,$0.26 ,$84.74 
2/27/25,Sell to Open,NVDA 03/07/2025 118.00 P,PUT NVIDIA CORP $118 EXP 03/07/25,1,$1.20 ,$0.26 ,$119.74 
2/27/25,Sell to Open,NVDA 03/07/2025 115.00 P,PUT NVIDIA CORP $115 EXP 03/07/25,1,$0.74 ,$0.26 ,$73.74 
2/27/25,Sell to Open,ORCL 03/07/2025 160.00 P,PUT ORACLE CORP $160 EXP 03/07/25,3,$0.65 ,$0.80 ,$194.20 
2/27/25,Buy to Open,SPY 02/28/2025 587.00 P,PUT SPDR S&P ...500 $587 EXP 02/28/25,2,$0.85 ,$0.52 ,($170.52)
2/27/25,Sell to Open,SPY 02/28/2025 590.00 P,PUT SPDR S&P ...500 $590 EXP 02/28/25,2,$1.44 ,$0.54 ,$287.46 
2/27/25,Buy to Open,SPY 02/28/2025 605.00 C,CALL SPDR S&P ...500 $605 EXP 02/28/25,2,$0.27 ,$0.52 ,($54.52)
